Epoch 377 | Train 0.4589 | Val 0.4642 | LR 0.0000420 | mIoU 0.7077
Epoch 378 | Train 0.4533 | Val 0.4637 | LR 0.0000414 | mIoU 0.7061
Epoch 379 | Train 0.4559 | Val 0.4610 | LR 0.0000407 | mIoU 0.7043
Epoch 380 | Train 0.4531 | Val 0.4591 | LR 0.0000401 | mIoU 0.7040
Epoch 381 | Train 0.4503 | Val 0.4617 | LR 0.0000395 | mIoU 0.7034
Epoch 382 | Train 0.4560 | Val 0.4605 | LR 0.0000388 | mIoU 0.7093
Epoch 383 | Train 0.4499 | Val 0.4611 | LR 0.0000382 | mIoU 0.7117
Epoch 384 | Train 0.4490 | Val 0.4648 | LR 0.0000376 | mIoU 0.7055
Epoch 385 | Train 0.4537 | Val 0.4629 | LR 0.0000370 | mIoU 0.7061
Epoch 386 | Train 0.4547 | Val 0.4581 | LR 0.0000363 | mIoU 0.7099
Epoch 387 | Train 0.4484 | Val 0.4644 | LR 0.0000357 | mIoU 0.7073
Epoch 388 | Train 0.4471 | Val 0.4634 | LR 0.0000351 | mIoU 0.7095
Epoch 389 | Train 0.4368 | Val 0.4674 | LR 0.0000345 | mIoU 0.7072
Epoch 390 | Train 0.4504 | Val 0.4604 | LR 0.0000339 | mIoU 0.7063
Epoch 391 | Train 0.4462 | Val 0.4626 | LR 0.0000333 | mIoU 0.7066
Epoch 392 | Train 0.4522 | Val 0.4567 | LR 0.0000327 | mIoU 0.7101
Epoch 393 | Train 0.4548 | Val 0.4641 | LR 0.0000321 | mIoU 0.7097
Epoch 394 | Train 0.4505 | Val 0.4616 | LR 0.0000316 | mIoU 0.7069
Epoch 395 | Train 0.4449 | Val 0.4607 | LR 0.0000310 | mIoU 0.7071
Epoch 396 | Train 0.4467 | Val 0.4602 | LR 0.0000304 | mIoU 0.7077
Epoch 397 | Train 0.4529 | Val 0.4636 | LR 0.0000299 | mIoU 0.7037
Epoch 398 | Train 0.4430 | Val 0.4678 | LR 0.0000293 | mIoU 0.7101
Epoch 399 | Train 0.4464 | Val 0.4653 | LR 0.0000287 | mIoU 0.7064
Epoch 400 | Train 0.4400 | Val 0.4669 | LR 0.0000282 | mIoU 0.7059
Epoch 401 | Train 0.4501 | Val 0.4636 | LR 0.0000276 | mIoU 0.7069
Epoch 402 | Train 0.4435 | Val 0.4676 | LR 0.0000271 | mIoU 0.7043
Epoch 403 | Train 0.4503 | Val 0.4673 | LR 0.0000266 | mIoU 0.7061
Epoch 404 | Train 0.4344 | Val 0.4667 | LR 0.0000260 | mIoU 0.7046
Epoch 405 | Train 0.4339 | Val 0.4651 | LR 0.0000255 | mIoU 0.7131
Epoch 406 | Train 0.4511 | Val 0.4576 | LR 0.0000250 | mIoU 0.7076
Epoch 407 | Train 0.4421 | Val 0.4646 | LR 0.0000245 | mIoU 0.7052
Epoch 408 | Train 0.4400 | Val 0.4691 | LR 0.0000240 | mIoU 0.7070
Epoch 409 | Train 0.4446 | Val 0.4605 | LR 0.0000234 | mIoU 0.7071
Epoch 410 | Train 0.4396 | Val 0.4656 | LR 0.0000229 | mIoU 0.7095
Epoch 411 | Train 0.4384 | Val 0.4629 | LR 0.0000224 | mIoU 0.7043
Epoch 412 | Train 0.4444 | Val 0.4619 | LR 0.0000220 | mIoU 0.7098
Epoch 413 | Train 0.4373 | Val 0.4661 | LR 0.0000215 | mIoU 0.7073
Epoch 414 | Train 0.4430 | Val 0.4603 | LR 0.0000210 | mIoU 0.7105
Epoch 415 | Train 0.4351 | Val 0.4679 | LR 0.0000205 | mIoU 0.7044
Epoch 416 | Train 0.4406 | Val 0.4640 | LR 0.0000200 | mIoU 0.7050
Epoch 417 | Train 0.4423 | Val 0.4614 | LR 0.0000196 | mIoU 0.7079
Epoch 418 | Train 0.4363 | Val 0.4651 | LR 0.0000191 | mIoU 0.7075
Epoch 419 | Train 0.4453 | Val 0.4615 | LR 0.0000186 | mIoU 0.7075
Epoch 420 | Train 0.4383 | Val 0.4649 | LR 0.0000182 | mIoU 0.7095
Epoch 421 | Train 0.4396 | Val 0.4646 | LR 0.0000178 | mIoU 0.7114
Epoch 422 | Train 0.4405 | Val 0.4652 | LR 0.0000173 | mIoU 0.7102
Epoch 423 | Train 0.4327 | Val 0.4622 | LR 0.0000169 | mIoU 0.7120
Epoch 424 | Train 0.4370 | Val 0.4627 | LR 0.0000164 | mIoU 0.7108
Epoch 425 | Train 0.4432 | Val 0.4620 | LR 0.0000160 | mIoU 0.7125
Epoch 426 | Train 0.4360 | Val 0.4612 | LR 0.0000156 | mIoU 0.7110
Epoch 427 | Train 0.4398 | Val 0.4613 | LR 0.0000152 | mIoU 0.7124
Epoch 428 | Train 0.4425 | Val 0.4616 | LR 0.0000148 | mIoU 0.7129
Epoch 429 | Train 0.4422 | Val 0.4653 | LR 0.0000144 | mIoU 0.7091
Epoch 430 | Train 0.4419 | Val 0.4682 | LR 0.0000140 | mIoU 0.7117
Epoch 431 | Train 0.4403 | Val 0.4653 | LR 0.0000136 | mIoU 0.7092
Epoch 432 | Train 0.4428 | Val 0.4648 | LR 0.0000132 | mIoU 0.7122
Epoch 433 | Train 0.4453 | Val 0.4624 | LR 0.0000128 | mIoU 0.7098
Epoch 434 | Train 0.4407 | Val 0.4663 | LR 0.0000124 | mIoU 0.7104
Epoch 435 | Train 0.4313 | Val 0.4656 | LR 0.0000121 | mIoU 0.7151
Epoch 436 | Train 0.4303 | Val 0.4640 | LR 0.0000117 | mIoU 0.7147
Epoch 437 | Train 0.4404 | Val 0.4631 | LR 0.0000113 | mIoU 0.7125
Epoch 438 | Train 0.4363 | Val 0.4588 | LR 0.0000110 | mIoU 0.7138
Epoch 439 | Train 0.4312 | Val 0.4629 | LR 0.0000106 | mIoU 0.7136
Epoch 440 | Train 0.4420 | Val 0.4630 | LR 0.0000103 | mIoU 0.7091
Epoch 441 | Train 0.4372 | Val 0.4636 | LR 0.0000099 | mIoU 0.7122
Epoch 442 | Train 0.4363 | Val 0.4612 | LR 0.0000096 | mIoU 0.7101
Epoch 443 | Train 0.4289 | Val 0.4668 | LR 0.0000093 | mIoU 0.7106
Epoch 444 | Train 0.4403 | Val 0.4671 | LR 0.0000090 | mIoU 0.7098
Epoch 445 | Train 0.4336 | Val 0.4658 | LR 0.0000086 | mIoU 0.7117
Epoch 446 | Train 0.4343 | Val 0.4680 | LR 0.0000083 | mIoU 0.7111
Epoch 447 | Train 0.4378 | Val 0.4657 | LR 0.0000080 | mIoU 0.7119
Epoch 448 | Train 0.4297 | Val 0.4647 | LR 0.0000077 | mIoU 0.7113
Epoch 449 | Train 0.4382 | Val 0.4661 | LR 0.0000074 | mIoU 0.7101
Epoch 450 | Train 0.4377 | Val 0.4679 | LR 0.0000072 | mIoU 0.7105
Epoch 451 | Train 0.4351 | Val 0.4662 | LR 0.0000069 | mIoU 0.7106
Epoch 452 | Train 0.4343 | Val 0.4657 | LR 0.0000066 | mIoU 0.7116
Epoch 453 | Train 0.4285 | Val 0.4670 | LR 0.0000063 | mIoU 0.7112
Epoch 454 | Train 0.4263 | Val 0.4666 | LR 0.0000061 | mIoU 0.7096
Epoch 455 | Train 0.4337 | Val 0.4645 | LR 0.0000058 | mIoU 0.7129
Epoch 456 | Train 0.4307 | Val 0.4678 | LR 0.0000055 | mIoU 0.7128
Epoch 457 | Train 0.4336 | Val 0.4644 | LR 0.0000053 | mIoU 0.7127
Epoch 458 | Train 0.4343 | Val 0.4665 | LR 0.0000050 | mIoU 0.7120
Epoch 459 | Train 0.4414 | Val 0.4650 | LR 0.0000048 | mIoU 0.7106
Epoch 460 | Train 0.4299 | Val 0.4646 | LR 0.0000046 | mIoU 0.7113
Epoch 461 | Train 0.4365 | Val 0.4640 | LR 0.0000044 | mIoU 0.7115
Epoch 462 | Train 0.4419 | Val 0.4647 | LR 0.0000041 | mIoU 0.7103
Epoch 463 | Train 0.4309 | Val 0.4660 | LR 0.0000039 | mIoU 0.7096
Epoch 464 | Train 0.4329 | Val 0.4648 | LR 0.0000037 | mIoU 0.7109
Epoch 465 | Train 0.4328 | Val 0.4642 | LR 0.0000035 | mIoU 0.7107
Epoch 466 | Train 0.4298 | Val 0.4665 | LR 0.0000033 | mIoU 0.7098
Epoch 467 | Train 0.4402 | Val 0.4636 | LR 0.0000031 | mIoU 0.7101
Epoch 468 | Train 0.4262 | Val 0.4646 | LR 0.0000029 | mIoU 0.7119
Epoch 469 | Train 0.4313 | Val 0.4632 | LR 0.0000028 | mIoU 0.7128
Epoch 470 | Train 0.4318 | Val 0.4651 | LR 0.0000026 | mIoU 0.7121
Epoch 471 | Train 0.4318 | Val 0.4640 | LR 0.0000024 | mIoU 0.7121
Epoch 472 | Train 0.4361 | Val 0.4632 | LR 0.0000023 | mIoU 0.7113
Epoch 473 | Train 0.4311 | Val 0.4634 | LR 0.0000021 | mIoU 0.7113
Epoch 474 | Train 0.4331 | Val 0.4642 | LR 0.0000019 | mIoU 0.7118
Epoch 475 | Train 0.4293 | Val 0.4645 | LR 0.0000018 | mIoU 0.7124
Epoch 476 | Train 0.4327 | Val 0.4642 | LR 0.0000017 | mIoU 0.7117
Epoch 477 | Train 0.4299 | Val 0.4642 | LR 0.0000015 | mIoU 0.7121
Epoch 478 | Train 0.4265 | Val 0.4651 | LR 0.0000014 | mIoU 0.7121
Epoch 479 | Train 0.4307 | Val 0.4643 | LR 0.0000013 | mIoU 0.7120
Epoch 480 | Train 0.4342 | Val 0.4647 | LR 0.0000012 | mIoU 0.7114
Epoch 481 | Train 0.4354 | Val 0.4648 | LR 0.0000011 | mIoU 0.7115
Epoch 482 | Train 0.4305 | Val 0.4650 | LR 0.0000010 | mIoU 0.7121
Epoch 483 | Train 0.4318 | Val 0.4651 | LR 0.0000009 | mIoU 0.7118
Epoch 484 | Train 0.4292 | Val 0.4648 | LR 0.0000008 | mIoU 0.7118
Epoch 485 | Train 0.4320 | Val 0.4650 | LR 0.0000007 | mIoU 0.7112
Epoch 486 | Train 0.4300 | Val 0.4651 | LR 0.0000006 | mIoU 0.7112
Epoch 487 | Train 0.4272 | Val 0.4653 | LR 0.0000005 | mIoU 0.7114
Epoch 488 | Train 0.4282 | Val 0.4657 | LR 0.0000005 | mIoU 0.7115
Epoch 489 | Train 0.4281 | Val 0.4657 | LR 0.0000004 | mIoU 0.7115
Epoch 490 | Train 0.4264 | Val 0.4654 | LR 0.0000003 | mIoU 0.7115
Epoch 491 | Train 0.4355 | Val 0.4652 | LR 0.0000003 | mIoU 0.7114
Epoch 492 | Train 0.4357 | Val 0.4650 | LR 0.0000002 | mIoU 0.7116
Epoch 493 | Train 0.4359 | Val 0.4647 | LR 0.0000002 | mIoU 0.7116
Epoch 494 | Train 0.4319 | Val 0.4646 | LR 0.0000002 | mIoU 0.7115
Epoch 495 | Train 0.4277 | Val 0.4648 | LR 0.0000001 | mIoU 0.7117
Epoch 496 | Train 0.4368 | Val 0.4646 | LR 0.0000001 | mIoU 0.7118
Epoch 497 | Train 0.4240 | Val 0.4647 | LR 0.0000001 | mIoU 0.7118
Epoch 498 | Train 0.4333 | Val 0.4646 | LR 0.0000001 | mIoU 0.7118
Epoch 499 | Train 0.4336 | Val 0.4647 | LR 0.0000001 | mIoU 0.7118
